product,kind,id,name,basis,price,scope,source_pages,status,exception
roller,motor_accessory,autowand:charging_kit,Charging Kit,,45,,[8],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,autowand:extension_cable,Extension Cable,,43,,[8],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:motor,Motor,,482,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:dual_motor_for_honeycomb,Dual Motor for Honeycomb,,,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:single_motor_for_skylights,Single Motor for Skylights,,,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:wired_charging_wand,Wired Charging Wand,,161,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:wireless_charging_wand,Wireless Charging Wand,,428,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:dc_connection_harness,DC Connection Harness,,11,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:power_distribution_panel,Power Distribution Panel,,931,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:hub,Hub,,321,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:repeater,Repeater,,107,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:smartdial_g2_remote,SmartDial G2 Remote,,268,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
roller,motor_accessory,smart_motorization:color_rings_for_smartdial_g2_remote,Color Rings for SmartDial G2 Remote,,43,,[7],UNRESOLVED EXCEPTION,"Hardware/shim quantities, common-valance measured records and Automate shared panels are deployed. Actual-backend tests cover charge ownership, quantity/coupled/dual motor counts and panel capacity. Representative hardware0346, common0349 and panel0350 production checks passed. Exact439-fabric material widths and physical tube/valance association fixes are live in2046fadd; agent live proof is in progress. Shared common-valance retail allocation, undocumented largest-bracket thresholds and current dealer comparisons remain unresolved."
